,X1,UnitCode,Year,Month,ParkName,RecreationVisits,Smoke,stdsmoke,Season,CatColS,CatColM
1542,15411,JOTR,1984,4,Joshua Tree NP,115351,1.15E-08,2.84880978,Spring,JOTRSpring,JOTR04
1543,15421,JOTR,1985,2,Joshua Tree NP,68129,8.27E-09,1.929611397,Winter,JOTRWinter,JOTR02
1544,15431,JOTR,1985,12,Joshua Tree NP,51233,1.08E-08,2.662169153,Winter,JOTRWinter,JOTR12
1545,15441,JOTR,1986,10,Joshua Tree NP,47821,5.19E-09,1.03967886,Fall,JOTRFall,JOTR10
1546,15451,JOTR,1987,8,Joshua Tree NP,31199,9.19E-09,2.194516167,Summer,JOTRSummer,JOTR08
1547,15461,JOTR,1988,6,Joshua Tree NP,48587,1.12E-08,2.776032654,Summer,JOTRSummer,JOTR06
1548,15471,JOTR,1989,4,Joshua Tree NP,120429,1.07E-08,2.637782208,Spring,JOTRSpring,JOTR04
1549,15481,JOTR,1990,2,Joshua Tree NP,91593,9.70E-09,2.341552454,Winter,JOTRWinter,JOTR02
1550,15491,JOTR,1990,12,Joshua Tree NP,69705,1.10E-08,2.721465958,Winter,JOTRWinter,JOTR12
1551,15501,JOTR,1991,10,Joshua Tree NP,84298,8.05E-09,1.864770159,Fall,JOTRFall,JOTR10
1552,15511,JOTR,1992,8,Joshua Tree NP,65282,1.08E-08,2.649131238,Summer,JOTRSummer,JOTR08
1553,15521,JOTR,1993,6,Joshua Tree NP,69347,8.48E-09,1.989160932,Summer,JOTRSummer,JOTR06
1554,15531,JOTR,1994,4,Joshua Tree NP,162378,7.39E-09,1.676322228,Spring,JOTRSpring,JOTR04
1555,15541,JOTR,1995,2,Joshua Tree NP,109820,4.32E-09,0.790324314,Winter,JOTRWinter,JOTR02
1556,15551,JOTR,1995,12,Joshua Tree NP,40911,6.38E-09,1.382669632,Winter,JOTRWinter,JOTR12
1557,15561,JOTR,1996,10,Joshua Tree NP,97380,8.76E-09,2.069871895,Fall,JOTRFall,JOTR10
1558,15571,JOTR,1997,8,Joshua Tree NP,69070,1.53E-08,3.970952463,Summer,JOTRSummer,JOTR08
1559,15581,JOTR,1998,6,Joshua Tree NP,80703,1.12E-08,2.778651464,Summer,JOTRSummer,JOTR06
1560,15591,JOTR,1999,4,Joshua Tree NP,163839,1.02E-08,2.475710001,Spring,JOTRSpring,JOTR04
1561,15601,JOTR,2000,2,Joshua Tree NP,116756,6.02E-09,1.281022032,Winter,JOTRWinter,JOTR02
1562,15611,JOTR,2000,12,Joshua Tree NP,123501,8.54E-09,2.008075213,Winter,JOTRWinter,JOTR12
1563,15621,JOTR,2001,10,Joshua Tree NP,98221,9.73E-09,2.351573496,Fall,JOTRFall,JOTR10
1564,15631,JOTR,2002,8,Joshua Tree NP,56082,1.68E-08,4.401815235,Summer,JOTRSummer,JOTR08
1565,15641,JOTR,2003,6,Joshua Tree NP,63436,1.70E-08,4.451318609,Summer,JOTRSummer,JOTR06
1566,15651,JOTR,2004,4,Joshua Tree NP,183679,1.20E-08,3.019576324,Spring,JOTRSpring,JOTR04
1567,15661,JOTR,2005,2,Joshua Tree NP,107227,4.03E-09,0.706854719,Winter,JOTRWinter,JOTR02
1568,15671,JOTR,2005,12,Joshua Tree NP,98572,1.01E-08,2.461345636,Winter,JOTRWinter,JOTR12
1569,15681,JOTR,2006,10,Joshua Tree NP,105927,7.47E-09,1.698146754,Fall,JOTRFall,JOTR10
1570,15691,JOTR,2007,8,Joshua Tree NP,73565,1.30E-08,3.295678383,Summer,JOTRSummer,JOTR08
1571,15701,JOTR,2008,6,Joshua Tree NP,60395,1.14E-08,2.837185464,Summer,JOTRSummer,JOTR06
1572,15711,JOTR,2009,4,Joshua Tree NP,177361,1.04E-08,2.532966251,Spring,JOTRSpring,JOTR04
1573,15721,JOTR,2010,2,Joshua Tree NP,123925,5.40E-09,1.100372218,Winter,JOTRWinter,JOTR02
1574,15731,JOTR,2010,12,Joshua Tree NP,112812,7.89E-09,1.819109774,Winter,JOTRWinter,JOTR12
1575,15741,JOTR,2011,10,Joshua Tree NP,102752,8.29E-09,1.93441148,Fall,JOTRFall,JOTR10
1576,15751,JOTR,2012,8,Joshua Tree NP,68027,9.56E-09,2.302051924,Summer,JOTRSummer,JOTR08
1577,15761,JOTR,2013,6,Joshua Tree NP,77567,1.42E-08,3.642138431,Summer,JOTRSummer,JOTR06
1578,15771,JOTR,2014,4,Joshua Tree NP,187219,1.17E-08,2.919549171,Spring,JOTRSpring,JOTR04
1579,15781,JOTR,2015,2,Joshua Tree NP,200450,6.02E-09,1.280161569,Winter,JOTRWinter,JOTR02
1580,15791,JOTR,2015,12,Joshua Tree NP,198250,9.59E-09,2.310073935,Winter,JOTRWinter,JOTR12
1581,15801,JOTR,2016,10,Joshua Tree NP,220065,6.91E-09,1.53726079,Fall,JOTRFall,JOTR10
1582,15811,JOTR,2017,8,Joshua Tree NP,142340,9.74E-09,2.354414278,Summer,JOTRSummer,JOTR08
1583,15821,JOTR,2018,6,Joshua Tree NP,153556,1.39E-08,3.551337219,Summer,JOTRSummer,JOTR06
1584,15831,KATM,1980,4,Katmai NP & PRES,600,5.18E-10,-0.307896114,Spring,KATMSpring,KATM04
1585,15841,KATM,1981,2,Katmai NP & PRES,723,4.44E-10,-0.32927825,Winter,KATMWinter,KATM02
1586,15851,KATM,1981,12,Katmai NP & PRES,210,3.20E-10,-0.365216508,Winter,KATMWinter,KATM12
1587,15861,KATM,1982,10,Katmai NP & PRES,1000,2.12E-10,-0.396179282,Fall,KATMFall,KATM10
1588,15871,KATM,1983,8,Katmai NP & PRES,1787,9.58E-10,-0.181015797,Summer,KATMSummer,KATM08
1589,15881,KATM,1984,6,Katmai NP & PRES,1604,5.83E-10,-0.289094357,Summer,KATMSummer,KATM06
1590,15891,KATM,1985,4,Katmai NP & PRES,1836,7.55E-10,-0.239423399,Spring,KATMSpring,KATM04
1591,15901,KATM,1986,2,Katmai NP & PRES,554,3.08E-10,-0.368551825,Winter,KATMWinter,KATM02
1592,15911,KATM,1986,12,Katmai NP & PRES,1142,2.26E-10,-0.392064287,Winter,KATMWinter,KATM12
1593,15921,KATM,1987,10,Katmai NP & PRES,608,4.10E-10,-0.339103328,Fall,KATMFall,KATM10
1594,15931,KATM,1988,8,Katmai NP & PRES,9133,2.85E-10,-0.375243686,Summer,KATMSummer,KATM08
1595,15941,KATM,1989,6,Katmai NP & PRES,7862,8.19E-10,-0.221175483,Summer,KATMSummer,KATM06
1596,15951,KATM,1990,4,Katmai NP & PRES,1033,1.28E-09,-0.088184348,Spring,KATMSpring,KATM04
1597,15961,KATM,1991,2,Katmai NP & PRES,502,5.73E-10,-0.291980411,Winter,KATMWinter,KATM02
1598,15971,KATM,1991,12,Katmai NP & PRES,1114,2.31E-10,-0.390639282,Winter,KATMWinter,KATM12
1599,15981,KATM,1992,10,Katmai NP & PRES,1389,3.05E-10,-0.36928034,Fall,KATMFall,KATM10
1600,15991,KATM,1993,8,Katmai NP & PRES,13993,1.67E-10,-0.409107865,Summer,KATMSummer,KATM08
1601,16001,KATM,1994,6,Katmai NP & PRES,6962,3.62E-10,-0.352941262,Summer,KATMSummer,KATM06
1602,16011,KATM,1995,4,Katmai NP & PRES,0,8.27E-10,-0.218693243,Spring,KATMSpring,KATM04
1603,16021,KATM,1997,2,Katmai NP & PRES,241,3.46E-10,-0.357705973,Winter,KATMWinter,KATM02
1604,16031,KATM,1997,12,Katmai NP & PRES,241,2.73E-10,-0.378583929,Winter,KATMWinter,KATM12
1605,16041,KATM,1998,10,Katmai NP & PRES,241,3.90E-10,-0.344731217,Fall,KATMFall,KATM10
1606,16051,KATM,1999,8,Katmai NP & PRES,11648,1.63E-10,-0.410494245,Summer,KATMSummer,KATM08
1607,16061,KATM,2000,6,Katmai NP & PRES,11288,5.04E-10,-0.311925303,Summer,KATMSummer,KATM06
1608,16071,KATM,2001,4,Katmai NP & PRES,210,1.70E-09,0.033094137,Spring,KATMSpring,KATM04
1609,16081,KATM,2002,2,Katmai NP & PRES,210,3.34E-10,-0.361098978,Winter,KATMWinter,KATM02
1610,16091,KATM,2002,12,Katmai NP & PRES,225,2.61E-10,-0.381999074,Winter,KATMWinter,KATM12
1611,16101,KATM,2003,10,Katmai NP & PRES,225,3.03E-10,-0.369932166,Fall,KATMFall,KATM10
1612,16111,KATM,2004,8,Katmai NP & PRES,14177,1.90E-10,-0.40254806,Summer,KATMSummer,KATM08
1613,16121,KATM,2005,6,Katmai NP & PRES,5988,6.59E-10,-0.267247212,Summer,KATMSummer,KATM06
1614,16131,KATM,2006,4,Katmai NP & PRES,200,1.46E-09,-0.036359751,Spring,KATMSpring,KATM04
1615,16141,KATM,2007,2,Katmai NP & PRES,100,5.04E-10,-0.311854959,Winter,KATMWinter,KATM02
1616,16151,KATM,2007,12,Katmai NP & PRES,0,3.53E-10,-0.355556523,Winter,KATMWinter,KATM12
1617,16161,KATM,2008,10,Katmai NP & PRES,0,3.89E-10,-0.345172141,Fall,KATMFall,KATM10
1618,16171,KATM,2009,8,Katmai NP & PRES,1950,2.52E-10,-0.384780197,Summer,KATMSummer,KATM08
1619,16181,KATM,2010,6,Katmai NP & PRES,8143,5.06E-10,-0.311504523,Summer,KATMSummer,KATM06
1620,16191,KATM,2011,4,Katmai NP & PRES,210,9.93E-10,-0.170882711,Spring,KATMSpring,KATM04
1621,16201,KATM,2012,2,Katmai NP & PRES,0,4.13E-10,-0.338192923,Winter,KATMWinter,KATM02
1622,16211,KATM,2012,12,Katmai NP & PRES,0,3.79E-10,-0.347977455,Winter,KATMWinter,KATM12
1623,16221,KATM,2013,10,Katmai NP & PRES,100,3.46E-10,-0.357463928,Fall,KATMFall,KATM10
1624,16231,KATM,2014,8,Katmai NP & PRES,4860,2.58E-10,-0.382938722,Summer,KATMSummer,KATM08
1625,16241,KATM,2015,6,Katmai NP & PRES,5140,6.53E-10,-0.268941816,Summer,KATMSummer,KATM06
1626,16251,KATM,2016,4,Katmai NP & PRES,100,7.33E-10,-0.245952898,Spring,KATMSpring,KATM04
1627,16261,KATM,2017,2,Katmai NP & PRES,100,5.09E-10,-0.310665768,Winter,KATMWinter,KATM02
1628,16271,KATM,2017,12,Katmai NP & PRES,100,2.87E-10,-0.37450548,Winter,KATMWinter,KATM12
1629,16281,KATM,2018,10,Katmai NP & PRES,100,2.50E-10,-0.385252104,Fall,KATMFall,KATM10
1630,16291,KEFJ,1982,8,Kenai Fjords NP,5724,4.00E-10,-0.341860966,Summer,KEFJSummer,KEFJ08
1631,16301,KEFJ,1983,6,Kenai Fjords NP,2451,4.61E-10,-0.324256891,Summer,KEFJSummer,KEFJ06
1632,16311,KEFJ,1984,4,Kenai Fjords NP,413,4.82E-10,-0.318448602,Spring,KEFJSpring,KEFJ04
1633,16321,KEFJ,1985,2,Kenai Fjords NP,225,4.36E-10,-0.331522153,Winter,KEFJWinter,KEFJ02
1634,16331,KEFJ,1985,12,Kenai Fjords NP,175,2.68E-10,-0.380129844,Winter,KEFJWinter,KEFJ12
1635,16341,KEFJ,1986,10,Kenai Fjords NP,466,4.47E-10,-0.328507379,Fall,KEFJFall,KEFJ10
1636,16351,KEFJ,1987,8,Kenai Fjords NP,19044,2.20E-10,-0.39391921,Summer,KEFJSummer,KEFJ08
1637,16361,KEFJ,1988,6,Kenai Fjords NP,11348,5.37E-10,-0.302567053,Summer,KEFJSummer,KEFJ06
1638,16371,KEFJ,1989,4,Kenai Fjords NP,1178,1.80E-09,0.063046053,Spring,KEFJSpring,KEFJ04
1639,16381,KEFJ,1990,2,Kenai Fjords NP,99,3.97E-10,-0.342954775,Winter,KEFJWinter,KEFJ02
1640,16391,KEFJ,1990,12,Kenai Fjords NP,114,4.91E-10,-0.315725919,Winter,KEFJWinter,KEFJ12
1641,16401,KEFJ,1991,10,Kenai Fjords NP,3040,1.88E-10,-0.40305125,Fall,KEFJFall,KEFJ10
1642,16411,KEFJ,1992,8,Kenai Fjords NP,26942,1.44E-10,-0.4157568,Summer,KEFJSummer,KEFJ08
1643,16421,KEFJ,1993,6,Kenai Fjords NP,47838,4.61E-10,-0.324360876,Summer,KEFJSummer,KEFJ06
1644,16431,KEFJ,1994,4,Kenai Fjords NP,1395,5.58E-10,-0.296433711,Spring,KEFJSpring,KEFJ04
1645,16441,KEFJ,1995,2,Kenai Fjords NP,248,1.82E-10,-0.404884919,Winter,KEFJWinter,KEFJ02
1646,16451,KEFJ,1995,12,Kenai Fjords NP,179,4.47E-10,-0.328312408,Winter,KEFJWinter,KEFJ12
1647,16461,KEFJ,1996,10,Kenai Fjords NP,2883,5.57E-10,-0.296653248,Fall,KEFJFall,KEFJ10
1648,16471,KEFJ,1997,8,Kenai Fjords NP,56426,2.77E-10,-0.377520815,Summer,KEFJSummer,KEFJ08
1649,16481,KEFJ,1998,6,Kenai Fjords NP,55608,7.48E-10,-0.241563117,Summer,KEFJSummer,KEFJ06
1650,16491,KEFJ,1999,4,Kenai Fjords NP,3029,6.91E-10,-0.257885197,Spring,KEFJSpring,KEFJ04
1651,16501,KEFJ,2000,2,Kenai Fjords NP,95,3.65E-10,-0.352011794,Winter,KEFJWinter,KEFJ02
1652,16511,KEFJ,2000,12,Kenai Fjords NP,254,3.82E-10,-0.347321623,Winter,KEFJWinter,KEFJ12
1653,16521,KEFJ,2001,10,Kenai Fjords NP,3427,4.24E-10,-0.335018134,Fall,KEFJFall,KEFJ10
1654,16531,KEFJ,2002,8,Kenai Fjords NP,64425,2.70E-10,-0.379529882,Summer,KEFJSummer,KEFJ08
1655,16541,KEFJ,2003,6,Kenai Fjords NP,54455,5.15E-10,-0.30879911,Summer,KEFJSummer,KEFJ06
1656,16551,KEFJ,2004,4,Kenai Fjords NP,218,1.25E-09,-0.096503304,Spring,KEFJSpring,KEFJ04
1657,16561,KEFJ,2005,2,Kenai Fjords NP,89,5.93E-10,-0.286264853,Winter,KEFJWinter,KEFJ02
1658,16571,KEFJ,2005,12,Kenai Fjords NP,5,2.91E-10,-0.373524419,Winter,KEFJWinter,KEFJ12
1659,16581,KEFJ,2006,10,Kenai Fjords NP,309,3.41E-10,-0.358982121,Fall,KEFJFall,KEFJ10
1660,16591,KEFJ,2007,8,Kenai Fjords NP,78738,1.80E-10,-0.405382606,Summer,KEFJSummer,KEFJ08
1661,16601,KEFJ,2008,6,Kenai Fjords NP,68501,7.61E-10,-0.237736164,Summer,KEFJSummer,KEFJ06
1662,16611,KEFJ,2009,4,Kenai Fjords NP,37,1.23E-09,-0.101587645,Spring,KEFJSpring,KEFJ04
1663,16621,KEFJ,2010,2,Kenai Fjords NP,46,8.97E-10,-0.198589819,Winter,KEFJWinter,KEFJ02
1664,16631,KEFJ,2010,12,Kenai Fjords NP,3001,5.38E-10,-0.302264389,Winter,KEFJWinter,KEFJ12
1665,16641,KEFJ,2011,10,Kenai Fjords NP,0,3.06E-10,-0.369078521,Fall,KEFJFall,KEFJ10
1666,16651,KEFJ,2012,8,Kenai Fjords NP,72320,1.39E-10,-0.417183158,Summer,KEFJSummer,KEFJ08
1667,16661,KEFJ,2013,6,Kenai Fjords NP,62796,6.77E-10,-0.262119937,Summer,KEFJSummer,KEFJ06
1668,16671,KEFJ,2014,4,Kenai Fjords NP,2,8.85E-10,-0.201955718,Spring,KEFJSpring,KEFJ04
1669,16681,KEFJ,2015,2,Kenai Fjords NP,19,6.88E-10,-0.259015868,Winter,KEFJWinter,KEFJ02
1670,16691,KEFJ,2015,12,Kenai Fjords NP,25,2.76E-10,-0.377822718,Winter,KEFJWinter,KEFJ12
1671,16701,KEFJ,2016,10,Kenai Fjords NP,4180,3.27E-10,-0.363081645,Fall,KEFJFall,KEFJ10
1672,16711,KEFJ,2017,8,Kenai Fjords NP,64760,1.97E-10,-0.400533102,Summer,KEFJSummer,KEFJ08
1673,16721,KEFJ,2018,6,Kenai Fjords NP,73689,6.58E-10,-0.267620652,Summer,KEFJSummer,KEFJ06
1674,16731,KICA,1980,4,Kings Canyon NP,11489,2.49E-09,0.259896725,Spring,KICASpring,KICA04
1675,16741,KICA,1981,2,Kings Canyon NP,20102,7.69E-10,-0.235508753,Winter,KICAWinter,KICA02
1676,16751,KICA,1981,12,Kings Canyon NP,17630,3.55E-10,-0.355052504,Winter,KICAWinter,KICA12
1677,16761,KICA,1982,10,Kings Canyon NP,59197,3.04E-10,-0.36957159,Fall,KICAFall,KICA10
1678,16771,KICA,1983,8,Kings Canyon NP,185663,7.36E-10,-0.245028324,Summer,KICASummer,KICA08
1679,16781,KICA,1984,6,Kings Canyon NP,130025,1.60E-09,0.004462648,Summer,KICASummer,KICA06
1680,16791,KICA,1985,4,Kings Canyon NP,41122,2.38E-09,0.228830174,Spring,KICASpring,KICA04
1681,16801,KICA,1986,2,Kings Canyon NP,19316,7.09E-10,-0.252879258,Winter,KICAWinter,KICA02
1682,16811,KICA,1986,12,Kings Canyon NP,44581,5.54E-10,-0.29751448,Winter,KICAWinter,KICA12
1683,16821,KICA,1987,10,Kings Canyon NP,79283,1.26E-09,-0.094764149,Fall,KICAFall,KICA10
1684,16831,KICA,1988,8,Kings Canyon NP,179637,9.63E-10,-0.179617033,Summer,KICASummer,KICA08
1685,16841,KICA,1989,6,Kings Canyon NP,126739,2.11E-09,0.152713342,Summer,KICASummer,KICA06
1686,16851,KICA,1990,4,Kings Canyon NP,58466,1.88E-09,0.084280052,Spring,KICASpring,KICA04
1687,16861,KICA,1991,2,Kings Canyon NP,29817,1.08E-09,-0.146407497,Winter,KICAWinter,KICA02
1688,16871,KICA,1991,12,Kings Canyon NP,27920,4.11E-10,-0.338946477,Winter,KICAWinter,KICA12
1689,16881,KICA,1992,10,Kings Canyon NP,55395,4.83E-10,-0.317994421,Fall,KICAFall,KICA10
1690,16891,KICA,1993,8,Kings Canyon NP,108697,8.30E-10,-0.217954324,Summer,KICASummer,KICA08
1691,16901,KICA,1994,6,Kings Canyon NP,101433,1.33E-09,-0.07432711,Summer,KICASummer,KICA06
1692,16911,KICA,1995,4,Kings Canyon NP,132994,2.01E-09,0.122620483,Spring,KICASpring,KICA04
1693,16921,KICA,1996,2,Kings Canyon NP,17663,8.03E-10,-0.225779434,Winter,KICAWinter,KICA02
1694,16931,KICA,1996,12,Kings Canyon NP,16879,7.51E-10,-0.240733108,Winter,KICAWinter,KICA12
1695,16941,KICA,1997,10,Kings Canyon NP,39180,1.41E-09,-0.05135937,Fall,KICAFall,KICA10
1696,16951,KICA,1998,8,Kings Canyon NP,93627,4.88E-10,-0.31650053,Summer,KICASummer,KICA08
1697,16961,KICA,1999,6,Kings Canyon NP,71531,1.70E-09,0.033959245,Summer,KICASummer,KICA06
1698,16971,KICA,2000,4,Kings Canyon NP,28223,3.50E-09,0.553486523,Spring,KICASpring,KICA04
1699,16981,KICA,2001,2,Kings Canyon NP,16365,1.61E-09,0.007674836,Winter,KICAWinter,KICA02
1700,16991,KICA,2001,12,Kings Canyon NP,21885,1.50E-09,-0.025181269,Winter,KICAWinter,KICA12
1701,17001,KICA,2002,10,Kings Canyon NP,54941,4.79E-09,0.925505982,Fall,KICAFall,KICA10
1702,17011,KICA,2003,8,Kings Canyon NP,97916,2.21E-09,0.181787526,Summer,KICASummer,KICA08
1703,17021,KICA,2004,6,Kings Canyon NP,68116,3.34E-09,0.507373799,Summer,KICASummer,KICA06
1704,17031,KICA,2005,4,Kings Canyon NP,28788,4.18E-09,0.749385322,Spring,KICASpring,KICA04
1705,17041,KICA,2006,2,Kings Canyon NP,18436,2.67E-09,0.312038645,Winter,KICAWinter,KICA02
1706,17051,KICA,2006,12,Kings Canyon NP,13702,1.75E-09,0.047535654,Winter,KICAWinter,KICA12
1707,17061,KICA,2007,10,Kings Canyon NP,50086,3.47E-09,0.542864926,Fall,KICAFall,KICA10
1708,17071,KICA,2008,8,Kings Canyon NP,95908,1.29E-09,-0.084704947,Summer,KICASummer,KICA08
1709,17081,KICA,2009,6,Kings Canyon NP,74804,1.65E-09,0.017944123,Summer,KICASummer,KICA06
1710,17091,KICA,2010,4,Kings Canyon NP,26051,3.42E-09,0.528477748,Spring,KICASpring,KICA04
1711,17101,KICA,2011,2,Kings Canyon NP,15770,2.08E-09,0.14383042,Winter,KICAWinter,KICA02
1712,17111,KICA,2011,12,Kings Canyon NP,18764,6.25E-09,1.346390646,Winter,KICAWinter,KICA12
1713,17121,KICA,2012,10,Kings Canyon NP,53215,2.42E-09,0.240975203,Fall,KICAFall,KICA10
1714,17131,KICA,2013,8,Kings Canyon NP,95281,1.18E-09,-0.117052676,Summer,KICASummer,KICA08
1715,17141,KICA,2014,6,Kings Canyon NP,71759,2.11E-09,0.151945731,Summer,KICASummer,KICA06
1716,17151,KICA,2015,4,Kings Canyon NP,28188,3.16E-09,0.454872008,Spring,KICASpring,KICA04
1717,17161,KICA,2016,2,Kings Canyon NP,14271,2.17E-09,0.169848194,Winter,KICAWinter,KICA02
1718,17171,KICA,2016,12,Kings Canyon NP,14038,1.95E-09,0.106314951,Winter,KICAWinter,KICA12
1719,17181,KICA,2017,10,Kings Canyon NP,54012,2.54E-09,0.274260898,Fall,KICAFall,KICA10
1720,17191,KICA,2018,8,Kings Canyon NP,115274,1.34E-09,-0.071046933,Summer,KICASummer,KICA08
1721,17201,KOVA,1982,6,Kobuk Valley NP,300,5.83E-10,-0.289161833,Summer,KOVASummer,KOVA06
1722,17211,KOVA,1983,4,Kobuk Valley NP,195,4.46E-10,-0.328669348,Spring,KOVASpring,KOVA04
1723,17221,KOVA,1984,2,Kobuk Valley NP,50,3.45E-10,-0.357859404,Winter,KOVAWinter,KOVA02
1724,17231,KOVA,1984,12,Kobuk Valley NP,25,5.68E-10,-0.293391142,Winter,KOVAWinter,KOVA12
1725,17241,KOVA,1985,10,Kobuk Valley NP,10,3.58E-10,-0.354066726,Fall,KOVAFall,KOVA10
1726,17251,KOVA,1986,8,Kobuk Valley NP,300,3.55E-10,-0.354859544,Summer,KOVASummer,KOVA08
1727,17261,KOVA,1987,6,Kobuk Valley NP,10,4.66E-10,-0.322906451,Summer,KOVASummer,KOVA06
1728,17271,KOVA,1988,4,Kobuk Valley NP,250,6.60E-10,-0.266890448,Spring,KOVASpring,KOVA04
1729,17281,KOVA,1989,2,Kobuk Valley NP,90,5.39E-10,-0.301938159,Winter,KOVAWinter,KOVA02
1730,17291,KOVA,1989,12,Kobuk Valley NP,25,5.62E-10,-0.295117113,Winter,KOVAWinter,KOVA12
1731,17301,KOVA,1990,10,Kobuk Valley NP,25,3.60E-10,-0.353568731,Fall,KOVAFall,KOVA10
1732,17311,KOVA,1991,8,Kobuk Valley NP,520,3.56E-10,-0.354548654,Summer,KOVASummer,KOVA08
1733,17321,KOVA,1992,6,Kobuk Valley NP,390,3.77E-10,-0.348691303,Summer,KOVASummer,KOVA06
1734,17331,KOVA,1993,4,Kobuk Valley NP,320,6.31E-10,-0.275186897,Spring,KOVASpring,KOVA04
1735,17341,KOVA,1994,2,Kobuk Valley NP,140,9.44E-10,-0.18513923,Winter,KOVAWinter,KOVA02
1736,17351,KOVA,1994,12,Kobuk Valley NP,48,3.52E-10,-0.355839515,Winter,KOVAWinter,KOVA12
1737,17361,KOVA,1995,10,Kobuk Valley NP,40,2.50E-10,-0.385294333,Fall,KOVAFall,KOVA10
1738,17371,KOVA,1996,8,Kobuk Valley NP,496,2.38E-10,-0.388840929,Summer,KOVASummer,KOVA08
1739,17381,KOVA,1997,6,Kobuk Valley NP,380,8.22E-10,-0.220182328,Summer,KOVASummer,KOVA06
1740,17391,KOVA,1998,4,Kobuk Valley NP,300,6.60E-10,-0.266934615,Spring,KOVASpring,KOVA04
1741,17401,KOVA,1999,2,Kobuk Valley NP,100,2.87E-10,-0.374546691,Winter,KOVAWinter,KOVA02
1742,17411,KOVA,1999,12,Kobuk Valley NP,100,4.57E-10,-0.325456047,Winter,KOVAWinter,KOVA12
1743,17421,KOVA,2000,10,Kobuk Valley NP,50,3.15E-10,-0.366539578,Fall,KOVAFall,KOVA10
1744,17431,KOVA,2001,8,Kobuk Valley NP,724,2.98E-10,-0.371527295,Summer,KOVASummer,KOVA08
1745,17441,KOVA,2002,6,Kobuk Valley NP,291,8.30E-10,-0.218013117,Summer,KOVASummer,KOVA06
1746,17451,KOVA,2003,4,Kobuk Valley NP,300,9.56E-10,-0.181445772,Spring,KOVASpring,KOVA04
1747,17461,KOVA,2004,2,Kobuk Valley NP,99,4.51E-10,-0.327391951,Winter,KOVAWinter,KOVA02
1748,17471,KOVA,2004,12,Kobuk Valley NP,88,6.29E-10,-0.275962005,Winter,KOVAWinter,KOVA12
1749,17481,KOVA,2005,10,Kobuk Valley NP,968,1.87E-10,-0.403384204,Fall,KOVAFall,KOVA10
1750,17491,KOVA,2006,8,Kobuk Valley NP,489,1.37E-10,-0.417937725,Summer,KOVASummer,KOVA08
1751,17501,KOVA,2007,6,Kobuk Valley NP,81,9.89E-10,-0.171918496,Summer,KOVASummer,KOVA06
1752,17511,KOVA,2008,4,Kobuk Valley NP,45,1.49E-09,-0.027825358,Spring,KOVASpring,KOVA04
1753,17521,KOVA,2009,2,Kobuk Valley NP,48,8.22E-10,-0.220170489,Winter,KOVAWinter,KOVA02
1754,17531,KOVA,2009,12,Kobuk Valley NP,177,3.06E-10,-0.36908617,Winter,KOVAWinter,KOVA12
1755,17541,KOVA,2010,10,Kobuk Valley NP,419,1.63E-10,-0.410282286,Fall,KOVAFall,KOVA10
1756,17551,KOVA,2011,8,Kobuk Valley NP,1150,2.11E-10,-0.396520526,Summer,KOVASummer,KOVA08
1757,17561,KOVA,2012,6,Kobuk Valley NP,2300,5.55E-10,-0.297115167,Summer,KOVASummer,KOVA06
1758,17571,KOVA,2013,4,Kobuk Valley NP,900,1.23E-09,-0.102615548,Spring,KOVASpring,KOVA04
1759,17581,KOVA,2014,2,Kobuk Valley NP,0,4.15E-10,-0.337666436,Winter,KOVAWinter,KOVA02
1760,17591,KOVA,2014,12,Kobuk Valley NP,0,4.19E-10,-0.336433014,Winter,KOVAWinter,KOVA12
1761,17601,KOVA,2015,10,Kobuk Valley NP,0,1.87E-10,-0.403539289,Fall,KOVAFall,KOVA10
1762,17611,KOVA,2016,8,Kobuk Valley NP,1600,1.44E-10,-0.41598981,Summer,KOVASummer,KOVA08
1763,17621,KOVA,2017,6,Kobuk Valley NP,1200,7.41E-10,-0.243504828,Summer,KOVASummer,KOVA06
1764,17631,KOVA,2018,4,Kobuk Valley NP,858,1.43E-09,-0.043727124,Spring,KOVASpring,KOVA04
1765,17641,LACL,1982,2,Lake Clark NP & PRES,204,7.14E-10,-0.251509634,Winter,LACLWinter,LACL02
1766,17651,LACL,1982,12,Lake Clark NP & PRES,288,1.99E-10,-0.399992782,Winter,LACLWinter,LACL12
1767,17661,LACL,1983,10,Lake Clark NP & PRES,345,2.45E-10,-0.38669739,Fall,LACLFall,LACL10
1768,17671,LACL,1984,8,Lake Clark NP & PRES,3115,5.47E-10,-0.29945342,Summer,LACLSummer,LACL08
1769,17681,LACL,1985,6,Lake Clark NP & PRES,1281,6.58E-10,-0.267593915,Summer,LACLSummer,LACL06
1770,17691,LACL,1986,4,Lake Clark NP & PRES,138,7.48E-10,-0.241521273,Spring,LACLSpring,LACL04
1771,17701,LACL,1987,2,Lake Clark NP & PRES,399,3.08E-10,-0.368620879,Winter,LACLWinter,LACL02
1772,17711,LACL,1987,12,Lake Clark NP & PRES,517,4.65E-10,-0.323217446,Winter,LACLWinter,LACL12
1773,17721,LACL,1988,10,Lake Clark NP & PRES,1005,4.62E-10,-0.32405987,Fall,LACLFall,LACL10
1774,17731,LACL,1989,8,Lake Clark NP & PRES,2585,3.81E-10,-0.347372719,Summer,LACLSummer,LACL08
