"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke"
"3952","CARE","1997","04","Capitol Reef NP",44569,2.45328246606391e-09
"3953","CARE","1997","05","Capitol Reef NP",95953,3.61373286850153e-09
"3954","CARE","1997","06","Capitol Reef NP",84016,3.88439014287201e-09
"3955","CARE","1997","07","Capitol Reef NP",91367,2.45244158314506e-09
"3956","CARE","1997","08","Capitol Reef NP",77067,2.5072484088895e-09
"3957","CARE","1997","09","Capitol Reef NP",81820,1.05122188731599e-09
"3958","CARE","1997","10","Capitol Reef NP",52634,1.50007029020571e-09
"3959","CARE","1997","11","Capitol Reef NP",20663,1.14259202099731e-09
"3960","CARE","1997","12","Capitol Reef NP",13963,6.88472556742425e-10
"3961","CARE","1998","01","Capitol Reef NP",11124,5.7589077950837e-10
"3962","CARE","1998","02","Capitol Reef NP",12075,9.62377288971084e-10
"3963","CARE","1998","03","Capitol Reef NP",34325,1.2841175900391e-09
"3964","CARE","1998","04","Capitol Reef NP",65288,2.25126473019088e-09
"3965","CARE","1998","05","Capitol Reef NP",105122,3.07409475652776e-09
"3966","CARE","1998","06","Capitol Reef NP",85964,2.4187425395894e-09
"3967","CARE","1998","07","Capitol Reef NP",77882,2.03710559532055e-09
"3968","CARE","1998","08","Capitol Reef NP",75997,1.52045620538388e-09
"3969","CARE","1998","09","Capitol Reef NP",90136,1.13042519789275e-09
"3970","CARE","1998","10","Capitol Reef NP",63681,1.3384807706629e-09
"3971","CARE","1998","11","Capitol Reef NP",25463,8.33608460037993e-10
"3972","CARE","1998","12","Capitol Reef NP",8969,9.52271927978643e-10
"3973","CARE","1999","01","Capitol Reef NP",10552,1.00681774028999e-09
"3974","CARE","1999","02","Capitol Reef NP",9645,1.07904152280014e-09
"3975","CARE","1999","03","Capitol Reef NP",35406,3.31640981343639e-09
"3976","CARE","1999","04","Capitol Reef NP",54092,3.05583491844175e-09
"3977","CARE","1999","05","Capitol Reef NP",130948,4.08740996604706e-09
"3978","CARE","1999","06","Capitol Reef NP",79044,3.73631703354249e-09
"3979","CARE","1999","07","Capitol Reef NP",71084,2.19929496836357e-09
"3980","CARE","1999","08","Capitol Reef NP",94006,9.67749769209547e-10
"3981","CARE","1999","09","Capitol Reef NP",98160,1.27613508649205e-09
"3982","CARE","1999","10","Capitol Reef NP",67488,1.00399455416067e-09
"3983","CARE","1999","11","Capitol Reef NP",21657,8.61037463550929e-10
"3984","CARE","1999","12","Capitol Reef NP",8071,7.25602800066838e-10
"3985","CARE","2000","01","Capitol Reef NP",8949,6.40027919551756e-10
"3986","CARE","2000","02","Capitol Reef NP",9689,1.34327182710337e-09
"3987","CARE","2000","03","Capitol Reef NP",26889,2.67171906820352e-09
"3988","CARE","2000","04","Capitol Reef NP",60825,4.81428452658861e-09
"3989","CARE","2000","05","Capitol Reef NP",93352,5.54172574496192e-09
"3990","CARE","2000","06","Capitol Reef NP",83076,3.76630859832972e-09
"3991","CARE","2000","07","Capitol Reef NP",86753,2.86869838994619e-09
"3992","CARE","2000","08","Capitol Reef NP",75075,2.75979017416716e-09
"3993","CARE","2000","09","Capitol Reef NP",87482,2.08491268693933e-09
"3994","CARE","2000","10","Capitol Reef NP",55050,1.61578839197318e-09
"3995","CARE","2000","11","Capitol Reef NP",17601,1.85221982196282e-09
"3996","CARE","2000","12","Capitol Reef NP",7915,1.46217427055007e-09
"3997","CARE","2001","01","Capitol Reef NP",7342,1.48726631010732e-09
"3998","CARE","2001","02","Capitol Reef NP",8982,2.05677630482626e-09
"3999","CARE","2001","03","Capitol Reef NP",27354,2.58371390948753e-09
"4000","CARE","2001","04","Capitol Reef NP",60251,5.63710678136431e-09
"4001","CARE","2001","05","Capitol Reef NP",72417,4.08704270427052e-09
"4002","CARE","2001","06","Capitol Reef NP",70812,3.22831539278923e-09
"4003","CARE","2001","07","Capitol Reef NP",66766,2.92377944077771e-09
"4004","CARE","2001","08","Capitol Reef NP",67835,1.95224370003189e-09
"4005","CARE","2001","09","Capitol Reef NP",72060,1.76365522186472e-09
"4006","CARE","2001","10","Capitol Reef NP",50164,1.98453631305995e-09
"4007","CARE","2001","11","Capitol Reef NP",17441,1.16245635339851e-09
"4008","CARE","2001","12","Capitol Reef NP",6336,1.43298140020676e-09
"4009","CARE","2002","01","Capitol Reef NP",7968,1.25722776633808e-09
"4010","CARE","2002","02","Capitol Reef NP",8217,2.16903894845188e-09
"4011","CARE","2002","03","Capitol Reef NP",30337,2.96679392164378e-09
"4012","CARE","2002","04","Capitol Reef NP",51268,4.94606045009505e-09
"4013","CARE","2002","05","Capitol Reef NP",72191,3.63866403674251e-09
"4014","CARE","2002","06","Capitol Reef NP",72778,3.65693098025588e-09
"4015","CARE","2002","07","Capitol Reef NP",59930,2.92645085941956e-09
"4016","CARE","2002","08","Capitol Reef NP",61201,2.96943714062081e-09
"4017","CARE","2002","09","Capitol Reef NP",78550,1.67492653080359e-09
"4018","CARE","2002","10","Capitol Reef NP",58973,2.16813500486523e-09
"4019","CARE","2002","11","Capitol Reef NP",19185,1.72792946617761e-09
"4020","CARE","2002","12","Capitol Reef NP",5048,1.05998576582778e-09
"4021","CARE","2003","01","Capitol Reef NP",8932,7.58463680750054e-10
"4022","CARE","2003","02","Capitol Reef NP",8448,1.64433278104781e-09
"4023","CARE","2003","03","Capitol Reef NP",22280,2.77756595501444e-09
"4024","CARE","2003","04","Capitol Reef NP",50657,3.96377020095429e-09
"4025","CARE","2003","05","Capitol Reef NP",74452,3.48436768327076e-09
"4026","CARE","2003","06","Capitol Reef NP",70856,3.33026073384701e-09
"4027","CARE","2003","07","Capitol Reef NP",65030,3.14811754442701e-09
"4028","CARE","2003","08","Capitol Reef NP",65174,1.89243154480323e-09
"4029","CARE","2003","09","Capitol Reef NP",80415,1.36517375182166e-09
"4030","CARE","2003","10","Capitol Reef NP",62967,2.28423413517476e-09
"4031","CARE","2003","11","Capitol Reef NP",18705,2.25961804822816e-09
"4032","CARE","2003","12","Capitol Reef NP",7525,1.46440271020509e-09
"4033","CARE","2004","01","Capitol Reef NP",6727,1.1995338056181e-09
"4034","CARE","2004","02","Capitol Reef NP",6428,1.68804614730789e-09
"4035","CARE","2004","03","Capitol Reef NP",27809,2.82234857706953e-09
"4036","CARE","2004","04","Capitol Reef NP",56191,4.67893634947814e-09
"4037","CARE","2004","05","Capitol Reef NP",77391,5.16371878589439e-09
"4038","CARE","2004","06","Capitol Reef NP",72153,3.52926998736791e-09
"4039","CARE","2004","07","Capitol Reef NP",69685,2.93218160862807e-09
"4040","CARE","2004","08","Capitol Reef NP",71658,1.98437821730124e-09
"4041","CARE","2004","09","Capitol Reef NP",84771,1.81695680723237e-09
"4042","CARE","2004","10","Capitol Reef NP",58850,2.02036787300131e-09
"4043","CARE","2004","11","Capitol Reef NP",12543,1.48438428215769e-09
"4044","CARE","2004","12","Capitol Reef NP",5502,1.68311209414185e-09
"4045","CARE","2005","01","Capitol Reef NP",4604,1.21595244984007e-09
"4046","CARE","2005","02","Capitol Reef NP",6462,1.41566025568807e-09
"4047","CARE","2005","03","Capitol Reef NP",28917,2.75602918264894e-09
"4048","CARE","2005","04","Capitol Reef NP",47550,4.70978278599432e-09
"4049","CARE","2005","05","Capitol Reef NP",83056,4.67413974192254e-09
"4050","CARE","2005","06","Capitol Reef NP",77067,3.37896599589271e-09
"4051","CARE","2005","07","Capitol Reef NP",74409,3.02074432134702e-09
"4052","CARE","2005","08","Capitol Reef NP",64961,1.69979985642499e-09
"4053","CARE","2005","09","Capitol Reef NP",79673,1.65540192664793e-09
"4054","CARE","2005","10","Capitol Reef NP",56577,1.62472113540701e-09
"4055","CARE","2005","11","Capitol Reef NP",16515,1.51447998586463e-09
"4056","CARE","2005","12","Capitol Reef NP",10464,1.58500235158954e-09
"4057","CARE","2006","01","Capitol Reef NP",5075,1.46188849914353e-09
"4058","CARE","2006","02","Capitol Reef NP",6834,2.42028730390587e-09
"4059","CARE","2006","03","Capitol Reef NP",18086,2.84598433708538e-09
"4060","CARE","2006","04","Capitol Reef NP",55649,3.37079697487752e-09
"4061","CARE","2006","05","Capitol Reef NP",76723,3.70841179986314e-09
"4062","CARE","2006","06","Capitol Reef NP",66146,3.0820137553178e-09
"4063","CARE","2006","07","Capitol Reef NP",65369,2.04429717598487e-09
"4064","CARE","2006","08","Capitol Reef NP",62766,1.97375937815991e-09
"4065","CARE","2006","09","Capitol Reef NP",81145,1.98452276833905e-09
"4066","CARE","2006","10","Capitol Reef NP",52611,1.50368506535159e-09
"4067","CARE","2006","11","Capitol Reef NP",15611,1.85507809113972e-09
"4068","CARE","2006","12","Capitol Reef NP",5496,1.8631070020092e-09
"4069","CARE","2007","01","Capitol Reef NP",5904,2.38372854788338e-09
"4070","CARE","2007","02","Capitol Reef NP",7167,2.10959805180266e-09
"4071","CARE","2007","03","Capitol Reef NP",24592,2.60075982971841e-09
"4072","CARE","2007","04","Capitol Reef NP",58371,3.69792463317253e-09
"4073","CARE","2007","05","Capitol Reef NP",81026,3.66187458133993e-09
"4074","CARE","2007","06","Capitol Reef NP",74525,3.36936567535417e-09
"4075","CARE","2007","07","Capitol Reef NP",63676,3.28241522851158e-09
"4076","CARE","2007","08","Capitol Reef NP",69827,2.18292894871297e-09
"4077","CARE","2007","09","Capitol Reef NP",88350,1.67307201426325e-09
"4078","CARE","2007","10","Capitol Reef NP",57927,2.24563656558985e-09
"4079","CARE","2007","11","Capitol Reef NP",17200,1.25847643417387e-09
"4080","CARE","2007","12","Capitol Reef NP",6342,1.60557411810203e-09
"4081","CARE","2008","01","Capitol Reef NP",7397,1.66056879358223e-09
"4082","CARE","2008","02","Capitol Reef NP",10149,1.832796470147e-09
"4083","CARE","2008","03","Capitol Reef NP",32754,3.64497831917276e-09
"4084","CARE","2008","04","Capitol Reef NP",52504,5.67464519818373e-09
"4085","CARE","2008","05","Capitol Reef NP",85845,4.34719238384673e-09
"4086","CARE","2008","06","Capitol Reef NP",78268,2.94999091821069e-09
"4087","CARE","2008","07","Capitol Reef NP",79735,2.87834556189637e-09
"4088","CARE","2008","08","Capitol Reef NP",86279,1.62242619339281e-09
"4089","CARE","2008","09","Capitol Reef NP",92384,1.56608181978157e-09
"4090","CARE","2008","10","Capitol Reef NP",55865,2.12465689486407e-09
"4091","CARE","2008","11","Capitol Reef NP",18060,1.98030347675626e-09
"4092","CARE","2008","12","Capitol Reef NP",5571,1.67964253616759e-09
"4093","CARE","2009","01","Capitol Reef NP",6200,1.68331515393305e-09
"4094","CARE","2009","02","Capitol Reef NP",7561,2.46630493805355e-09
"4095","CARE","2009","03","Capitol Reef NP",23052,3.4235949630812e-09
"4096","CARE","2009","04","Capitol Reef NP",54627,3.94805388381769e-09
"4097","CARE","2009","05","Capitol Reef NP",92630,3.23362425724838e-09
"4098","CARE","2009","06","Capitol Reef NP",81430,2.86427370710385e-09
"4099","CARE","2009","07","Capitol Reef NP",84737,1.48270618005597e-09
"4100","CARE","2009","08","Capitol Reef NP",72759,1.63625846205662e-09
"4101","CARE","2009","09","Capitol Reef NP",95922,1.54237445038063e-09
"4102","CARE","2009","10","Capitol Reef NP",73782,1.95705585070982e-09
"4103","CARE","2009","11","Capitol Reef NP",17171,1.45431233722348e-09
"4104","CARE","2009","12","Capitol Reef NP",7337,1.79602421823688e-09
"4105","CARE","2010","01","Capitol Reef NP",5999,1.2475763755404e-09
"4106","CARE","2010","02","Capitol Reef NP",6436,2.13501549772843e-09
"4107","CARE","2010","03","Capitol Reef NP",21848,2.77593414921284e-09
"4108","CARE","2010","04","Capitol Reef NP",56137,4.08352640590692e-09
"4109","CARE","2010","05","Capitol Reef NP",100098,3.02957436915108e-09
"4110","CARE","2010","06","Capitol Reef NP",92844,2.85885937145736e-09
"4111","CARE","2010","07","Capitol Reef NP",89045,2.06636152633166e-09
"4112","CARE","2010","08","Capitol Reef NP",81665,2.1548154371942e-09
"4113","CARE","2010","09","Capitol Reef NP",111460,1.28758192996514e-09
"4114","CARE","2010","10","Capitol Reef NP",73327,1.46182543847573e-09
"4115","CARE","2010","11","Capitol Reef NP",16115,1.61226110240165e-09
"4116","CARE","2010","12","Capitol Reef NP",7687,1.59357083084899e-09
"4117","CARE","2011","01","Capitol Reef NP",6614,1.76520187356033e-09
"4118","CARE","2011","02","Capitol Reef NP",7596,2.8040472166424e-09
"4119","CARE","2011","03","Capitol Reef NP",26318,4.35032987411432e-09
"4120","CARE","2011","04","Capitol Reef NP",61751,5.20289855643341e-09
"4121","CARE","2011","05","Capitol Reef NP",88387,4.30327862233071e-09
"4122","CARE","2011","06","Capitol Reef NP",104752,2.98177238455821e-09
"4123","CARE","2011","07","Capitol Reef NP",99998,2.073797578106e-09
"4124","CARE","2011","08","Capitol Reef NP",79717,1.7319912171132e-09
"4125","CARE","2011","09","Capitol Reef NP",97230,1.53851609230315e-09
"4126","CARE","2011","10","Capitol Reef NP",69650,2.1503880898166e-09
"4127","CARE","2011","11","Capitol Reef NP",17561,3.29782379182575e-09
"4128","CARE","2011","12","Capitol Reef NP",9260,2.14191508973727e-09
"4129","CARE","2012","01","Capitol Reef NP",10752,3.32287286575195e-09
"4130","CARE","2012","02","Capitol Reef NP",8080,2.82828693798365e-09
"4131","CARE","2012","03","Capitol Reef NP",26473,4.37867164748695e-09
"4132","CARE","2012","04","Capitol Reef NP",61049,3.76087117004431e-09
"4133","CARE","2012","05","Capitol Reef NP",103679,4.24554658096099e-09
"4134","CARE","2012","06","Capitol Reef NP",88105,3.33832028687198e-09
"4135","CARE","2012","07","Capitol Reef NP",82872,2.01411265443596e-09
"4136","CARE","2012","08","Capitol Reef NP",84895,1.22666454771547e-09
"4137","CARE","2012","09","Capitol Reef NP",98812,1.14559128849834e-09
"4138","CARE","2012","10","Capitol Reef NP",81213,1.85467485813717e-09
"4139","CARE","2012","11","Capitol Reef NP",20047,1.20682219773016e-09
"4140","CARE","2012","12","Capitol Reef NP",7368,1.5852755774759e-09
"4141","CARE","2013","01","Capitol Reef NP",5915,1.04444808357584e-09
"4142","CARE","2013","02","Capitol Reef NP",7608,2.27994467749681e-09
"4143","CARE","2013","03","Capitol Reef NP",39512,3.19892978772884e-09
"4144","CARE","2013","04","Capitol Reef NP",53120,3.81270259808275e-09
"4145","CARE","2013","05","Capitol Reef NP",114082,3.60376195551737e-09
"4146","CARE","2013","06","Capitol Reef NP",90063,2.92268276247398e-09
"4147","CARE","2013","07","Capitol Reef NP",87889,2.04993577668233e-09
"4148","CARE","2013","08","Capitol Reef NP",77279,1.67719216292994e-09
"4149","CARE","2013","09","Capitol Reef NP",102187,1.57367185948942e-09
"4150","CARE","2013","10","Capitol Reef NP",57139,2.13730788622968e-09
"4151","CARE","2013","11","Capitol Reef NP",20600,1.53994506035815e-09
"4152","CARE","2013","12","Capitol Reef NP",8276,1.28208366145799e-09
"4153","CARE","2014","01","Capitol Reef NP",10548,1.85017801079823e-09
"4154","CARE","2014","02","Capitol Reef NP",10315,1.98677430063299e-09
"4155","CARE","2014","03","Capitol Reef NP",40384,2.61684762747905e-09
"4156","CARE","2014","04","Capitol Reef NP",70564,3.14080539354222e-09
"4157","CARE","2014","05","Capitol Reef NP",120903,3.39373484870009e-09
"4158","CARE","2014","06","Capitol Reef NP",96034,3.30052007946335e-09
"4159","CARE","2014","07","Capitol Reef NP",90103,1.75759151677113e-09
"4160","CARE","2014","08","Capitol Reef NP",94104,1.1792725684856e-09
"4161","CARE","2014","09","Capitol Reef NP",120901,1.32970356947482e-09
"4162","CARE","2014","10","Capitol Reef NP",95466,1.34376321181406e-09
"4163","CARE","2014","11","Capitol Reef NP",24849,1.74070202696441e-09
"4164","CARE","2014","12","Capitol Reef NP",12343,1.23953503017304e-09
"4165","CARE","2015","01","Capitol Reef NP",9083,1.39224531903182e-09
"4166","CARE","2015","02","Capitol Reef NP",15187,1.64550706394095e-09
"4167","CARE","2015","03","Capitol Reef NP",49126,2.2640695984677e-09
"4168","CARE","2015","04","Capitol Reef NP",84453,3.75848596689821e-09
"4169","CARE","2015","05","Capitol Reef NP",131165,3.92597776510684e-09
"4170","CARE","2015","06","Capitol Reef NP",118355,2.67536148790271e-09
"4171","CARE","2015","07","Capitol Reef NP",129060,2.84276646667081e-09
"4172","CARE","2015","08","Capitol Reef NP",121043,1.78891768065625e-09
"4173","CARE","2015","09","Capitol Reef NP",135543,1.76249759231695e-09
"4174","CARE","2015","10","Capitol Reef NP",103721,1.57512880516464e-09
"4175","CARE","2015","11","Capitol Reef NP",33425,1.87539206386589e-09
"4176","CARE","2015","12","Capitol Reef NP",10868,1.89660642746503e-09
"4177","CARE","2016","01","Capitol Reef NP",10714,1.313445019413e-09
"4178","CARE","2016","02","Capitol Reef NP",15529,1.55115920108528e-09
"4179","CARE","2016","03","Capitol Reef NP",63776,2.51728415889829e-09
"4180","CARE","2016","04","Capitol Reef NP",90702,2.61103938470342e-09
"4181","CARE","2016","05","Capitol Reef NP",174851,2.9644997567857e-09
"4182","CARE","2016","06","Capitol Reef NP",132427,2.57641752376969e-09
"4183","CARE","2016","07","Capitol Reef NP",125552,2.07445349786894e-09
"4184","CARE","2016","08","Capitol Reef NP",105670,1.32948896336416e-09
"4185","CARE","2016","09","Capitol Reef NP",150775,1.69137714944867e-09
"4186","CARE","2016","10","Capitol Reef NP",137855,1.47839884778733e-09
"4187","CARE","2016","11","Capitol Reef NP",38628,1.27714883113583e-09
"4188","CARE","2016","12","Capitol Reef NP",18425,1.807377469909e-09
"4189","CARE","2017","01","Capitol Reef NP",10546,1.33240929400813e-09
"4190","CARE","2017","02","Capitol Reef NP",15835,1.50263335108036e-09
"4191","CARE","2017","03","Capitol Reef NP",58636,2.5152600002798e-09
"4192","CARE","2017","04","Capitol Reef NP",146830,3.14117754030008e-09
"4193","CARE","2017","05","Capitol Reef NP",175686,3.52417584004172e-09
"4194","CARE","2017","06","Capitol Reef NP",135677,3.38116956655199e-09
"4195","CARE","2017","07","Capitol Reef NP",137856,1.56541446472147e-09
"4196","CARE","2017","08","Capitol Reef NP",113514,1.31892718968629e-09
"4197","CARE","2017","09","Capitol Reef NP",168104,1.65687807918147e-09
"4198","CARE","2017","10","Capitol Reef NP",119114,1.67315161725412e-09
"4199","CARE","2017","11","Capitol Reef NP",48101,1.5179818513289e-09
"4200","CARE","2017","12","Capitol Reef NP",20266,1.45848610966226e-09
"4201","CARE","2018","01","Capitol Reef NP",15526,1.56314505783683e-09
"4202","CARE","2018","02","Capitol Reef NP",21053,1.9967478781524e-09
"4203","CARE","2018","03","Capitol Reef NP",84364,2.23507057306449e-09
"4204","CARE","2018","04","Capitol Reef NP",137321,4.02296862489493e-09
"4205","CARE","2018","05","Capitol Reef NP",193280,4.01462418864185e-09
"4206","CARE","2018","06","Capitol Reef NP",149564,3.60742458127561e-09
"4207","CARE","2018","07","Capitol Reef NP",140103,1.9617123481197e-09
"4208","CARE","2018","08","Capitol Reef NP",121651,2.24410912075257e-09
